type;trans_id;local_time;order_num;order_start_time;order_stop_time;delta_time;Stock;date
send_order;111557;111557;31507693726;278.655;278.639;0.015999999999963;FR;20220603
kill_order;111557;111557;31507693726;278.67;278.657;0.013000000000034;FR;20220603
send_order;111557;111557;31507693928;278.958;278.952;0.0060000000000286;FR;20220603
kill_order;111557;111557;31507693928;278.967;278.96;0.007000000000005;FR;20220603
send_order;111558;111558;31507694076;279.271;279.264;0.007000000000005;FR;20220603
kill_order;111558;111558;31507694076;279.28;279.273;0.0069999999999482;FR;20220603
send_order;111558;111558;31507694256;279.592;279.577;0.014999999999986;FR;20220603
kill_order;111558;111558;31507694256;279.608;279.594;0.01400000000001;FR;20220603
send_order;111558;111558;31507694447;279.905;279.889;0.015999999999963;FR;20220603
kill_order;111558;111558;31507694447;279.92;279.906;0.01400000000001;FR;20220603
send_order;111558;111558;31507694658;280.208;280.201;0.007000000000005;FR;20220603
kill_order;111558;111558;31507694658;280.217;280.21;0.007000000000005;FR;20220603
send_order;111559;111559;31507694778;280.521;280.514;0.007000000000005;FR;20220603
kill_order;111559;111559;31507694778;280.529;280.523;0.0059999999999718;FR;20220603
send_order;111559;111559;31507695036;280.842;280.826;0.015999999999963;FR;20220603
kill_order;111559;111559;31507695036;280.861;280.844;0.016999999999996;FR;20220603
send_order;111559;111559;31507695257;281.146;281.139;0.007000000000005;FR;20220603
kill_order;111559;111559;31507695257;281.154;281.148;0.0059999999999718;FR;20220603
send_order;111600;111600;31507695497;281.459;281.451;0.0079999999999814;FR;20220603
kill_order;111600;111600;31507695497;281.467;281.461;0.0059999999999718;FR;20220603
send_order;111600;111600;31507695624;281.771;281.764;0.007000000000005;FR;20220603
kill_order;111600;111600;31507695624;281.779;281.773;0.0059999999999718;FR;20220603
send_order;111600;111600;31507695869;282.083;282.076;0.007000000000005;FR;20220603
kill_order;111600;111600;31507695869;282.092;282.085;0.007000000000005;FR;20220603
send_order;111601;111601;31507696070;282.395;282.389;0.0059999999999718;FR;20220603
kill_order;111601;111601;31507696070;282.404;282.397;0.007000000000005;FR;20220603
send_order;111601;111601;31507696301;282.708;282.701;0.007000000000005;FR;20220603
kill_order;111601;111601;31507696301;282.716;282.71;0.0060000000000286;FR;20220603
send_order;111601;111601;31507696556;283.02;283.013;0.007000000000005;FR;20220603
kill_order;111601;111601;31507696556;283.029;283.022;0.007000000000005;FR;20220603
send_order;111602;111602;31507696762;283.333;283.326;0.007000000000005;FR;20220603
kill_order;111602;111602;31507696762;283.341;283.334;0.007000000000005;FR;20220603
send_order;111602;111602;31507696924;283.645;283.638;0.007000000000005;FR;20220603
kill_order;111602;111602;31507696924;283.654;283.647;0.007000000000005;FR;20220603
send_order;111602;111602;31507697210;283.957;283.951;0.0059999999999718;FR;20220603
kill_order;111602;111602;31507697210;283.966;283.959;0.007000000000005;FR;20220603
send_order;111603;111603;31507697385;284.27;284.263;0.007000000000005;FR;20220603
kill_order;111603;111603;31507697385;284.279;284.272;0.007000000000005;FR;20220603
send_order;111603;111603;31507697557;284.591;284.576;0.014999999999986;FR;20220603
kill_order;111603;111603;31507697557;284.61;284.593;0.016999999999996;FR;20220603
send_order;111603;111603;31507697782;284.895;284.888;0.007000000000005;FR;20220603
kill_order;111603;111603;31507697782;284.904;284.897;0.007000000000005;FR;20220603
send_order;111603;111603;31507697968;285.207;285.2;0.007000000000005;FR;20220603
kill_order;111603;111603;31507697968;285.216;285.209;0.007000000000005;FR;20220603
send_order;111604;111604;31507698099;285.52;285.513;0.007000000000005;FR;20220603
kill_order;111604;111604;31507698099;285.528;285.521;0.007000000000005;FR;20220603
send_order;111605;111604;31507698246;285.841;285.825;0.01600000000002;FR;20220603
kill_order;111605;111604;31507698246;285.857;285.843;0.01400000000001;FR;20220603
send_order;111605;111604;31507698472;286.153;286.138;0.015000000000043;FR;20220603
kill_order;111605;111604;31507698472;286.169;286.155;0.01400000000001;FR;20220603
send_order;111605;111605;31507698669;286.457;286.45;0.007000000000005;FR;20220603
kill_order;111605;111605;31507698669;286.466;286.459;0.007000000000005;FR;20220603
send_order;111605;111605;31507698921;286.77;286.763;0.007000000000005;FR;20220603
kill_order;111605;111605;31507698921;286.778;286.771;0.007000000000005;FR;20220603
send_order;111605;111605;31507699231;287.094;287.075;0.019000000000005;FR;20220603
kill_order;111605;111605;31507699231;287.137;287.096;0.040999999999997;FR;20220603
send_order;111606;111606;31507699410;287.394;287.387;0.007000000000005;FR;20220603
kill_order;111606;111606;31507699410;287.403;287.396;0.007000000000005;FR;20220603
send_order;111606;111606;31507699617;287.707;287.7;0.007000000000005;FR;20220603
kill_order;111606;111606;31507699617;287.716;287.709;0.007000000000005;FR;20220603
send_order;111606;111606;31507699825;288.019;288.012;0.007000000000005;FR;20220603
kill_order;111606;111606;31507699825;288.028;288.021;0.007000000000005;FR;20220603
send_order;111607;111607;31507699986;288.34;288.325;0.014999999999986;FR;20220603
kill_order;111607;111607;31507699986;288.356;288.342;0.01400000000001;FR;20220603
send_order;111607;111607;31507700158;288.653;288.637;0.01600000000002;FR;20220603
kill_order;111607;111607;31507700158;288.672;288.655;0.017000000000053;FR;20220603
send_order;111607;111607;31507700374;288.956;288.95;0.0060000000000286;FR;20220603
kill_order;111607;111607;31507700374;288.965;288.958;0.0069999999999482;FR;20220603
send_order;111608;111608;31507700561;289.269;289.262;0.007000000000005;FR;20220603
kill_order;111608;111608;31507700561;289.278;289.271;0.007000000000005;FR;20220603
send_order;111608;111608;31507700784;289.593;289.575;0.018000000000029;FR;20220603
kill_order;111608;111608;31507700784;289.609;289.595;0.013999999999953;FR;20220603
send_order;111608;111608;31507700999;289.894;289.887;0.007000000000005;FR;20220603
kill_order;111608;111608;31507700999;289.903;289.896;0.007000000000005;FR;20220603
send_order;111608;111608;31507701218;290.207;290.2;0.007000000000005;FR;20220603
kill_order;111608;111608;31507701218;290.218;290.209;0.0090000000000146;FR;20220603
send_order;111609;111609;31507701360;290.519;290.512;0.007000000000005;FR;20220603
kill_order;111609;111609;31507701360;290.527;290.52;0.007000000000005;FR;20220603
send_order;111609;111609;31507701549;290.831;290.824;0.007000000000005;FR;20220603
kill_order;111609;111609;31507701549;290.84;290.833;0.0069999999999482;FR;20220603
send_order;111609;111609;31507701797;291.144;291.137;0.007000000000005;FR;20220603
kill_order;111609;111609;31507701797;291.152;291.145;0.007000000000005;FR;20220603
send_order;111610;111610;31507701952;291.465;291.449;0.015999999999963;FR;20220603
kill_order;111610;111610;31507701952;291.481;291.467;0.01400000000001;FR;20220603
send_order;111610;111610;31507702115;291.769;291.762;0.007000000000005;FR;20220603
kill_order;111610;111610;31507702115;291.777;291.771;0.0059999999999718;FR;20220603
send_order;111610;111610;31507702351;292.09;292.074;0.015999999999963;FR;20220603
kill_order;111610;111610;31507702351;292.105;292.092;0.013000000000034;FR;20220603
send_order;111611;111611;31507702499;292.402;292.387;0.014999999999986;FR;20220603
kill_order;111611;111611;31507702499;292.418;292.404;0.01400000000001;FR;20220603
send_order;111611;111611;31507702784;292.715;292.699;0.015999999999963;FR;20220603
kill_order;111611;111611;31507702784;292.73;292.717;0.013000000000034;FR;20220603
send_order;111611;111611;31507703231;293.027;293.011;0.015999999999963;FR;20220603
kill_order;111611;111611;31507703231;293.043;293.029;0.01400000000001;FR;20220603
send_order;111612;111612;31507703505;293.331;293.324;0.007000000000005;FR;20220603
kill_order;111612;111612;31507703505;293.339;293.332;0.007000000000005;FR;20220603
send_order;111612;111612;31507703778;293.652;293.636;0.015999999999963;FR;20220603
kill_order;111612;111612;31507703778;293.671;293.654;0.016999999999996;FR;20220603
send_order;111612;111612;31507703996;293.956;293.949;0.007000000000005;FR;20220603
kill_order;111612;111612;31507703996;293.964;293.957;0.007000000000005;FR;20220603
send_order;111613;111613;31507704253;294.28;294.261;0.018999999999949;FR;20220603
kill_order;111613;111613;31507704253;294.324;294.282;0.04200000000003;FR;20220603
send_order;111613;111613;31507704479;294.592;294.574;0.017999999999972;FR;20220603
kill_order;111613;111613;31507704479;294.605;294.594;0.011000000000024;FR;20220603
send_order;111613;111613;31507704706;294.902;294.886;0.015999999999963;FR;20220603
kill_order;111613;111613;31507704706;294.917;294.904;0.012999999999977;FR;20220603
send_order;111613;111613;31507704950;295.217;295.198;0.019000000000005;FR;20220603
kill_order;111613;111613;31507704950;295.223;295.219;0.0040000000000191;FR;20220603
send_order;111614;111614;31507705208;295.526;295.511;0.014999999999986;FR;20220603
kill_order;111614;111614;31507705208;295.542;295.529;0.012999999999977;FR;20220603
send_order;111614;111614;31507705401;295.839;295.823;0.01600000000002;FR;20220603
kill_order;111614;111614;31507705401;295.854;295.841;0.012999999999977;FR;20220603
send_order;111614;111614;31507705662;296.154;296.136;0.017999999999972;FR;20220603
kill_order;111614;111614;31507705662;296.198;296.156;0.041999999999973;FR;20220603
send_order;111615;111615;31507705875;296.464;296.448;0.01600000000002;FR;20220603
kill_order;111615;111615;31507705875;296.479;296.466;0.012999999999977;FR;20220603
send_order;111615;111615;31507706116;296.776;296.761;0.014999999999986;FR;20220603
kill_order;111615;111615;31507706116;296.792;296.778;0.013999999999953;FR;20220603
send_order;111615;111615;31507706343;297.089;297.073;0.01600000000002;FR;20220603
kill_order;111615;111615;31507706343;297.104;297.09;0.01400000000001;FR;20220603
send_order;111616;111616;31507706602;297.401;297.386;0.014999999999986;FR;20220603
kill_order;111616;111616;31507706602;297.408;297.403;0.0049999999999955;FR;20220603
send_order;111616;111616;31507706787;297.713;297.698;0.015000000000043;FR;20220603
kill_order;111616;111616;31507706787;297.719;297.715;0.0040000000000191;FR;20220603
send_order;111616;111616;31507706937;298.026;298.01;0.01600000000002;FR;20220603
kill_order;111616;111616;31507706937;298.045;298.028;0.016999999999996;FR;20220603
send_order;111617;111617;31507707107;298.341;298.323;0.018000000000029;FR;20220603
kill_order;111617;111617;31507707107;298.354;298.343;0.010999999999967;FR;20220603
send_order;111617;111617;31507707347;298.654;298.635;0.019000000000005;FR;20220603
kill_order;111617;111617;31507707347;298.666;298.656;0.0099999999999909;FR;20220603
send_order;111617;111617;31507707489;298.955;298.948;0.007000000000005;FR;20220603
kill_order;111617;111617;31507707489;298.979;298.957;0.021999999999991;FR;20220603
send_order;111618;111618;31507707676;299.276;299.26;0.01600000000002;FR;20220603
kill_order;111618;111618;31507707676;299.283;299.278;0.0049999999999955;FR;20220603
send_order;111618;111618;31507707853;299.579;299.573;0.0060000000000286;FR;20220603
kill_order;111618;111618;31507707853;299.604;299.581;0.022999999999968;FR;20220603
send_order;111618;111618;31507708023;299.904;299.885;0.019000000000005;FR;20220603
kill_order;111618;111618;31507708023;299.916;299.905;0.011000000000024;FR;20220603
send_order;111618;111618;31507708222;300.204;300.197;0.007000000000005;FR;20220603
kill_order;111618;111618;31507708222;300.229;300.206;0.022999999999968;FR;20220603
send_order;111619;111619;31507708459;300.517;300.51;0.007000000000005;FR;20220603
kill_order;111619;111619;31507708459;300.541;300.519;0.021999999999991;FR;20220603
send_order;111619;111619;31507708639;300.829;300.822;0.007000000000005;FR;20220603
kill_order;111619;111619;31507708639;300.854;300.831;0.022999999999968;FR;20220603
send_order;111619;111619;31507708913;301.142;301.135;0.007000000000005;FR;20220603
kill_order;111619;111619;31507708913;301.166;301.144;0.021999999999991;FR;20220603
send_order;111620;111620;31507709149;301.454;301.447;0.007000000000005;FR;20220603
kill_order;111620;111620;31507709149;301.479;301.456;0.022999999999968;FR;20220603
send_order;111620;111620;31507709446;301.791;301.76;0.031000000000006;FR;20220603
kill_order;111620;111620;31507709446;301.806;301.793;0.012999999999977;FR;20220603
send_order;111620;111620;31507709644;302.079;302.072;0.007000000000005;FR;20220603
kill_order;111620;111620;31507709644;302.103;302.081;0.021999999999991;FR;20220603
send_order;111621;111621;31507709870;302.391;302.384;0.007000000000005;FR;20220603
kill_order;111621;111621;31507709870;302.416;302.393;0.023000000000025;FR;20220603
send_order;111621;111621;31507710081;302.704;302.697;0.007000000000005;FR;20220603
kill_order;111621;111621;31507710081;302.728;302.706;0.021999999999991;FR;20220603
send_order;111621;111621;31507710231;303.016;303.009;0.007000000000005;FR;20220603
kill_order;111621;111621;31507710231;303.041;303.018;0.023000000000025;FR;20220603
send_order;111622;111622;31507710455;303.329;303.322;0.007000000000005;FR;20220603
kill_order;111622;111622;31507710455;303.353;303.331;0.021999999999991;FR;20220603
send_order;111622;111622;31507710612;303.666;303.634;0.031999999999982;FR;20220603
kill_order;111622;111622;31507710612;303.681;303.668;0.012999999999977;FR;20220603
send_order;111622;111622;31507710815;303.954;303.947;0.007000000000005;FR;20220603
kill_order;111622;111622;31507710815;303.978;303.956;0.021999999999991;FR;20220603
send_order;111623;111623;31507711006;304.266;304.259;0.007000000000005;FR;20220603
kill_order;111623;111623;31507711006;304.29;304.268;0.022000000000048;FR;20220603
send_order;111623;111623;31507711179;304.578;304.572;0.0059999999999718;FR;20220603
kill_order;111623;111623;31507711179;304.603;304.58;0.023000000000025;FR;20220603
send_order;111623;111623;31507711402;304.902;304.884;0.017999999999972;FR;20220603
kill_order;111623;111623;31507711402;304.946;304.904;0.04200000000003;FR;20220603
send_order;111623;111623;31507711585;305.203;305.196;0.0069999999999482;FR;20220603
kill_order;111623;111623;31507711585;305.228;305.205;0.023000000000025;FR;20220603
send_order;111624;111624;31507711754;305.54;305.509;0.031000000000006;FR;20220603
kill_order;111624;111624;31507711754;305.556;305.542;0.01400000000001;FR;20220603
send_order;111624;111624;31507711922;305.852;305.821;0.030999999999949;FR;20220603
kill_order;111624;111624;31507711922;305.868;305.854;0.01400000000001;FR;20220603
send_order;111624;111624;31507712195;306.141;306.134;0.007000000000005;FR;20220603
kill_order;111624;111624;31507712195;306.165;306.143;0.022000000000048;FR;20220603
send_order;111625;111625;31507712365;306.453;306.446;0.0069999999999482;FR;20220603
kill_order;111625;111625;31507712365;306.478;306.455;0.023000000000025;FR;20220603
send_order;111625;111625;31507712565;306.765;306.759;0.0059999999999718;FR;20220603
kill_order;111625;111625;31507712565;306.79;306.767;0.023000000000025;FR;20220603
send_order;111625;111625;31507712745;307.087;307.071;0.015999999999963;FR;20220603
kill_order;111625;111625;31507712745;307.102;307.089;0.012999999999977;FR;20220603
send_order;111626;111626;31507713176;307.39;307.383;0.007000000000005;FR;20220603
kill_order;111626;111626;31507713176;307.415;307.392;0.023000000000025;FR;20220603
send_order;111626;111626;31507713444;307.711;307.696;0.014999999999986;FR;20220603
kill_order;111626;111626;31507713444;307.718;307.713;0.0049999999999955;FR;20220603
send_order;111626;111626;31507713713;308.015;308.008;0.007000000000005;FR;20220603
kill_order;111626;111626;31507713713;308.04;308.017;0.023000000000025;FR;20220603
send_order;111627;111627;31507713966;308.328;308.321;0.0069999999999482;FR;20220603
kill_order;111627;111627;31507713966;308.352;308.33;0.021999999999991;FR;20220603
send_order;111627;111627;31507714132;308.649;308.633;0.01600000000002;FR;20220603
kill_order;111627;111627;31507714132;308.664;308.651;0.012999999999977;FR;20220603
send_order;111627;111627;31507714345;308.977;308.946;0.030999999999949;FR;20220603
kill_order;111627;111627;31507714345;308.992;308.979;0.013000000000034;FR;20220603
send_order;111628;111628;31507714582;309.265;309.258;0.007000000000005;FR;20220603
kill_order;111628;111628;31507714582;309.274;309.267;0.007000000000005;FR;20220603
send_order;111628;111628;31507714774;309.578;309.571;0.0069999999999482;FR;20220603
kill_order;111628;111628;31507714774;309.586;309.58;0.0060000000000286;FR;20220603
send_order;111628;111628;31507714978;309.899;309.883;0.01600000000002;FR;20220603
kill_order;111628;111628;31507714978;309.914;309.901;0.012999999999977;FR;20220603
send_order;111628;111628;31507715196;310.211;310.195;0.01600000000002;FR;20220603
kill_order;111628;111628;31507715196;310.227;310.213;0.013999999999953;FR;20220603
send_order;111629;111629;31507715401;310.523;310.508;0.015000000000043;FR;20220603
kill_order;111629;111629;31507715401;310.53;310.525;0.0049999999999955;FR;20220603
